Master_ID,Date_Time,Node_Name,Node_ID,Output_Frequency,Motor_Speed,Output_Current_Avg,Output_Current_U,Output_Current_V,Output_Current_W,Set_Frequency,Set_Speed,Input_Voltage,Output_Voltage,DC_Bus_Voltage,Energy_Meter_MWH,Energy_Meter_KWH,Energy_Saved_KWH,IGBT_HS_Temperature_U,IGBT_HS_Temperature_V,IGBT_HS_Temperature_W,Run_Time_Hrs,Adjustable_OverCurrent_Level,UnderCurrent_Level,Output_Current_level,Earth_Fault_Detection_Level
50016,2022-06-16 16:02:07.000,FDV Unit 1A                             ,54,3810,1143,388,381,379,401,3810,1143,400,314,555,62,893,675,0,0,52,5371,300,0,30,50
50014,2022-06-16 16:02:06.000,FDV Unit 3A                             ,56,3811,1143,406,527,380,303,3811,1143,405,315,557,60,4659,975,0,0,51,4604,300,0,30,50
50013,2022-06-16 16:02:06.000,FDV Unit 1B                             ,51,4053,1215,413,409,412,391,4053,1215,403,336,559,64,8641,219,0,0,59,4401,300,0,30,50
50009,2022-06-16 15:02:06.000,FDV Unit 2A                             ,55,3830,1149,403,418,389,398,3830,1149,405,317,562,64,2365,89,0,0,53,5197,300,0,30,50
50011,2022-06-16 15:02:06.000,FDV Unit 3A                             ,56,3799,1139,403,523,377,298,3799,1139,407,315,559,60,4433,960,0,0,55,4603,300,0,30,50
50012,2022-06-16 15:02:06.000,FDV Unit 1A                             ,54,3810,1143,389,386,384,409,3810,1143,403,314,561,62,745,653,0,0,55,5370,300,0,30,50
50010,2022-06-16 15:02:05.000,FDV Unit 1B                             ,51,4053,1215,414,416,427,407,4053,1215,406,333,562,64,8469,192,0,0,55,4400,300,0,30,50
50007,2022-06-16 14:02:06.000,FDV Unit 2A                             ,55,3833,1149,405,405,399,428,3833,1149,412,317,572,64,2206,68,0,0,53,5196,300,0,30,50
50008,2022-06-16 14:02:06.000,FDV Unit 1B                             ,51,4055,1216,415,406,412,397,4055,1216,414,335,574,64,8296,164,0,0,54,4399,300,0,30,50
50005,2022-06-16 14:02:06.000,FDV Unit 1A                             ,54,3809,1142,388,401,372,393,3809,1142,411,315,571,62,596,631,0,0,56,5369,300,0,30,50
50006,2022-06-16 14:02:05.000,FDV Unit 3A                             ,56,3799,1139,403,535,380,301,3799,1139,415,315,571,60,4209,946,0,0,57,4602,300,0,30,50
50004,2022-06-16 13:02:12.000,FDV Unit 3A                             ,56,3800,1140,403,531,383,299,3800,1140,407,315,561,60,3990,931,0,0,53,4601,300,0,30,50
50001,2022-06-16 13:02:11.000,FDV Unit 1A                             ,54,3810,1143,389,398,403,377,3810,1143,403,315,560,62,447,609,0,0,50,5368,300,0,30,50
50002,2022-06-16 13:02:11.000,FDV Unit 1B                             ,51,4055,1216,411,404,414,391,4055,1216,407,336,564,64,8123,137,0,0,50,4398,300,0,30,50
50003,2022-06-16 13:02:11.000,FDV Unit 2A                             ,55,3833,1149,402,416,384,410,3833,1149,406,317,563,64,2048,47,0,0,54,5195,300,0,30,50
49999,2022-06-16 12:02:06.000,FDV Unit 1B                             ,51,4056,1216,417,417,419,401,4056,1216,407,336,565,64,7947,109,0,0,55,4397,300,0,30,50
49997,2022-06-16 12:02:06.000,FDV Unit 2A                             ,55,3834,1150,405,411,389,420,3834,1150,404,317,562,64,1890,25,0,0,57,5194,300,0,30,50
50000,2022-06-16 12:02:06.000,FDV Unit 1A                             ,54,3810,1143,390,382,409,387,3810,1143,406,317,563,62,298,587,0,0,54,5367,300,0,30,50
49998,2022-06-16 12:02:05.000,FDV Unit 3A                             ,56,3800,1140,404,534,386,299,3800,1140,410,314,565,60,3767,917,0,0,53,4600,300,0,30,50
49995,2022-06-16 11:02:06.000,FDV Unit 1B                             ,51,4059,1217,416,412,422,400,4059,1217,410,336,568,64,7773,82,0,0,48,4396,300,0,30,50
49994,2022-06-16 11:02:06.000,FDV Unit 3A                             ,56,3802,1140,406,532,383,302,3802,1140,413,315,569,60,3541,902,0,0,59,4599,300,0,30,50
49996,2022-06-16 11:02:06.000,FDV Unit 2A                             ,55,3835,1150,405,401,391,417,3835,1150,411,317,570,64,1731,4,0,0,56,5193,300,0,30,50
49993,2022-06-16 11:02:05.000,FDV Unit 1A                             ,54,3811,1143,392,402,399,372,3811,1143,410,315,569,62,148,565,0,0,59,5366,300,0,30,50
49989,2022-06-16 10:02:06.000,FDV Unit 1A                             ,54,3811,1143,392,408,382,385,3811,1143,406,315,562,61,9997,543,0,0,52,5365,300,0,30,50
49992,2022-06-16 10:02:06.000,FDV Unit 2A                             ,55,3835,1150,405,419,395,390,3835,1150,407,318,562,64,1571,983,0,0,55,5192,300,0,30,50
49990,2022-06-16 10:02:06.000,FDV Unit 1B                             ,51,4059,1217,417,411,413,394,4059,1217,409,335,567,64,7595,54,0,0,53,4395,300,0,30,50
49991,2022-06-16 10:02:05.000,FDV Unit 3A                             ,56,3802,1140,406,542,386,307,3802,1140,408,313,561,60,3316,888,0,0,52,4599,300,0,30,50
49986,2022-06-16 09:02:06.000,FDV Unit 1B                             ,51,4061,1218,419,413,427,403,4061,1218,410,337,567,64,7419,27,0,0,51,4394,300,0,30,50
49987,2022-06-16 09:02:06.000,FDV Unit 2A                             ,55,3838,1151,408,429,404,403,3838,1151,408,317,566,64,1411,963,0,0,56,5191,300,0,30,50
49988,2022-06-16 09:02:06.000,FDV Unit 1A                             ,54,3813,1143,392,373,395,395,3813,1143,405,316,563,61,9846,521,0,0,49,5364,300,0,30,50
49985,2022-06-16 09:02:05.000,FDV Unit 3A                             ,56,3804,1141,409,535,381,303,3804,1141,408,315,562,60,3091,874,0,0,46,4598,300,0,30,50
49984,2022-06-16 08:02:07.000,FDV Unit 1A                             ,54,3813,1143,395,387,408,378,3813,1143,409,315,567,61,9691,499,0,0,54,5363,300,0,30,50
49983,2022-06-16 08:02:07.000,FDV Unit 2A                             ,55,3838,1151,409,410,388,421,3838,1151,410,317,570,64,1247,941,0,0,59,5190,300,0,30,50
49981,2022-06-16 08:02:06.000,FDV Unit 1B                             ,51,4063,1218,418,426,435,410,4063,1218,410,336,568,64,7242,999,0,0,46,4393,300,0,30,50
49982,2022-06-16 08:02:06.000,FDV Unit 3A                             ,56,3804,1141,406,541,387,306,3804,1141,409,314,563,60,2860,859,0,0,53,4596,300,0,30,50
49979,2022-06-16 07:02:09.000,FDV Unit 2A                             ,55,3839,1151,412,419,401,438,3839,1151,410,316,569,64,1086,921,0,0,45,5189,300,0,30,50
49980,2022-06-16 07:02:09.000,FDV Unit 3A                             ,56,3804,1141,412,531,384,303,3804,1141,411,317,568,60,2633,845,0,0,57,4595,300,0,30,50
49978,2022-06-16 07:02:08.000,FDV Unit 1A                             ,54,3813,1143,395,412,384,394,3813,1143,409,315,568,61,9539,477,0,0,52,5362,300,0,30,50
49977,2022-06-16 07:02:08.000,FDV Unit 1B                             ,51,4063,1218,419,413,425,406,4063,1218,414,337,574,64,7064,972,0,0,52,4392,300,0,30,50
49976,2022-06-16 06:02:08.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3843,1152,429,0,608,64,948,902,0,0,30,5188,300,0,30,50
49974,2022-06-16 06:02:08.000,FDV Unit 3A                             ,56,3806,1141,420,556,400,302,3806,1141,426,315,586,60,2403,831,0,0,39,4594,300,0,30,50
49975,2022-06-16 06:02:08.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3816,1144,430,0,609,61,9411,458,0,0,30,5361,300,0,30,50
49972,2022-06-16 06:02:07.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3820,1146,452,0,641,59,5567,869,0,0,34,4431,300,0,30,50
49971,2022-06-16 06:02:07.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3827,1148,451,0,639,56,7918,124,0,0,30,4486,300,0,30,50
49973,2022-06-16 06:02:07.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4067,1220,450,0,635,64,6928,951,0,0,31,4392,300,0,30,50
49967,2022-06-16 05:02:07.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3809,1142,442,0,626,60,2390,829,0,0,30,4594,300,0,30,50
49970,2022-06-16 05:02:07.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3816,1144,447,0,633,61,9411,458,0,0,30,5361,300,0,30,50
49969,2022-06-16 05:02:07.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4067,1220,446,0,631,64,6928,951,0,0,31,4392,300,0,30,50
49968,2022-06-16 05:02:07.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3843,1152,445,0,630,64,948,902,0,0,30,5188,300,0,30,50
49965,2022-06-16 05:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3827,1148,448,0,634,56,7918,124,0,0,30,4486,300,0,30,50
49966,2022-06-16 05:02:06.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3820,1146,446,0,631,59,5567,869,0,0,34,4431,300,0,30,50
49959,2022-06-16 04:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4067,1220,441,0,624,64,6928,951,0,0,31,4392,300,0,30,50
49964,2022-06-16 04:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3827,1148,442,0,626,56,7918,124,0,0,30,4486,300,0,30,50
49962,2022-06-16 04:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3816,1144,444,0,628,61,9411,458,0,0,30,5361,300,0,30,50
49963,2022-06-16 04:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3809,1142,439,0,622,60,2390,829,0,0,30,4594,300,0,30,50
49961,2022-06-16 04:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3843,1152,442,0,626,64,948,902,0,0,30,5188,300,0,30,50
49960,2022-06-16 04:02:05.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3820,1146,441,0,624,59,5567,869,0,0,35,4431,300,0,30,50
49953,2022-06-16 03:02:06.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3821,1146,442,0,626,59,5567,869,0,0,35,4431,300,0,30,50
49957,2022-06-16 03:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3827,1148,444,0,629,56,7918,124,0,0,30,4486,300,0,30,50
49954,2022-06-16 03:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3843,1152,441,0,625,64,948,902,0,0,30,5188,300,0,30,50
49956,2022-06-16 03:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4067,1220,442,0,626,64,6928,951,0,0,31,4392,300,0,30,50
49955,2022-06-16 03:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3816,1144,444,0,628,61,9411,458,0,0,31,5361,300,0,30,50
49958,2022-06-16 03:02:05.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3809,1142,439,0,621,60,2390,829,0,0,30,4594,300,0,30,50
49951,2022-06-16 02:02:08.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3820,1146,441,0,625,59,5567,869,0,0,36,4431,300,0,30,50
49949,2022-06-16 02:02:07.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3809,1142,439,0,621,60,2390,829,0,0,30,4594,300,0,30,50
49950,2022-06-16 02:02:07.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3840,1152,442,0,626,64,948,902,0,0,30,5188,300,0,30,50
49952,2022-06-16 02:02:07.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4067,1220,441,0,625,64,6928,951,0,0,31,4392,300,0,30,50
49948,2022-06-16 02:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3816,1144,444,0,628,61,9411,458,0,0,31,5361,300,0,30,50
49947,2022-06-16 02:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3828,1148,443,0,627,56,7918,124,0,0,31,4486,300,0,30,50
49944,2022-06-16 01:02:07.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3828,1148,444,0,629,56,7918,124,0,0,31,4486,300,0,30,50
49942,2022-06-16 01:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3840,1152,442,0,626,64,948,902,0,0,31,5188,300,0,30,50
49943,2022-06-16 01:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3816,1144,444,0,628,61,9411,458,0,0,31,5361,300,0,30,50
49946,2022-06-16 01:02:06.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3760,1128,443,0,627,59,5567,869,0,0,37,4431,300,0,30,50
49945,2022-06-16 01:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4067,1220,442,0,626,64,6928,951,0,0,32,4392,300,0,30,50
49941,2022-06-16 01:02:05.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3809,1142,439,0,622,60,2390,829,0,0,31,4594,300,0,30,50
49939,2022-06-15 23:02:07.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3839,1151,441,0,624,64,948,902,0,0,38,5188,300,0,30,50
49940,2022-06-15 23:02:07.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3769,1130,440,0,623,59,5567,869,0,0,44,4431,300,0,30,50
49935,2022-06-15 23:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3827,1148,442,0,626,56,7918,124,0,0,40,4486,300,0,30,50
49937,2022-06-15 23:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3815,1144,443,0,627,61,9411,458,0,0,40,5361,300,0,30,50
49938,2022-06-15 23:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4064,1219,441,0,624,64,6928,951,0,0,38,4392,300,0,30,50
49936,2022-06-15 23:02:05.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3806,1141,439,0,622,60,2390,829,0,0,39,4594,300,0,30,50
49932,2022-06-15 22:02:06.000,FDV Unit 2A                             ,55,3838,1151,402,405,426,408,3838,1151,402,318,559,64,872,892,0,0,50,5188,300,0,30,50
49934,2022-06-15 22:02:06.000,FDV Unit 1A                             ,54,3813,1143,389,375,403,393,3813,1143,401,317,558,61,9340,447,0,0,52,5361,300,0,30,50
49933,2022-06-15 22:02:06.000,FDV Unit 1B                             ,51,4059,1217,416,420,432,411,4059,1217,407,338,564,64,6845,938,0,0,49,4391,300,0,30,50
49931,2022-06-15 22:02:05.000,FDV Unit 3A                             ,56,3804,1141,407,531,377,307,3804,1141,407,315,559,60,2282,822,0,0,50,4594,300,0,30,50
49928,2022-06-15 21:02:06.000,FDV Unit 2A                             ,55,3835,1150,405,421,390,407,3835,1150,410,318,569,64,713,871,0,0,54,5187,300,0,30,50
49929,2022-06-15 21:02:06.000,FDV Unit 1A                             ,54,3813,1143,387,407,381,401,3813,1143,409,315,568,61,9190,426,0,0,50,5360,300,0,30,50
49930,2022-06-15 21:02:06.000,FDV Unit 3A                             ,56,3804,1141,409,546,390,311,3804,1141,412,312,566,60,2056,808,0,0,47,4593,300,0,30,50
49927,2022-06-15 21:02:05.000,FDV Unit 1B                             ,51,4059,1217,416,414,418,395,4059,1217,410,335,568,64,6671,910,0,0,50,4390,300,0,30,50
49923,2022-06-15 20:02:06.000,FDV Unit 1A                             ,54,3813,1143,391,373,396,401,3813,1143,409,315,569,61,9040,404,0,0,49,5359,300,0,30,50
49926,2022-06-15 20:02:06.000,FDV Unit 2A                             ,55,3835,1150,404,419,400,388,3835,1150,411,317,571,64,554,850,0,0,56,5186,300,0,30,50
49925,2022-06-15 20:02:06.000,FDV Unit 1B                             ,51,4059,1217,416,414,418,403,4059,1217,412,335,571,64,6494,883,0,0,49,4389,300,0,30,50
49924,2022-06-15 20:02:05.000,FDV Unit 3A                             ,56,3804,1141,409,546,389,308,3804,1141,411,314,566,60,1831,793,0,0,51,4592,300,0,30,50
49922,2022-06-15 19:02:07.000,FDV Unit 2A                             ,55,3835,1150,406,392,412,400,3835,1150,420,317,584,64,391,829,0,0,56,5185,300,0,30,50
49919,2022-06-15 19:02:06.000,FDV Unit 1B                             ,51,4059,1217,415,408,409,393,4059,1217,419,336,580,64,6320,855,0,0,49,4388,300,0,30,50
49920,2022-06-15 19:02:06.000,FDV Unit 1A                             ,54,3811,1143,392,410,389,381,3811,1143,417,315,579,61,8889,382,0,0,59,5358,300,0,30,50
49921,2022-06-15 19:02:06.000,FDV Unit 3A                             ,56,3802,1140,409,535,384,299,3802,1140,423,314,582,60,1600,779,0,0,56,4591,300,0,30,50
49917,2022-06-15 18:02:07.000,FDV Unit 3A                             ,56,3804,1141,403,524,376,300,3804,1141,413,316,568,60,1371,764,0,0,48,4590,300,0,30,50
49918,2022-06-15 18:02:07.000,FDV Unit 2A                             ,55,3835,1150,404,389,399,420,3835,1150,412,318,571,64,233,808,0,0,56,5184,300,0,30,50
49916,2022-06-15 18:02:06.000,FDV Unit 1A                             ,54,3811,1143,391,384,377,406,3811,1143,410,315,570,61,8736,359,0,0,53,5357,300,0,30,50
49915,2022-06-15 18:02:06.000,FDV Unit 1B                             ,51,4058,1217,416,414,423,399,4058,1217,411,337,569,64,6144,828,0,0,50,4387,300,0,30,50
49913,2022-06-15 17:02:06.000,FDV Unit 2A                             ,55,3501,1050,366,366,355,374,3501,1050,407,290,568,64,96,784,0,0,49,5183,300,0,30,50
49909,2022-06-15 17:02:06.000,FDV Unit 1A                             ,54,3502,1050,356,363,350,367,3502,1050,407,289,569,61,8606,336,0,0,54,5356,300,0,30,50
49910,2022-06-15 17:02:06.000,FDV Unit 2B                             ,52,3507,1052,348,350,346,352,3507,1052,410,290,572,56,7117,957,0,0,58,4481,300,0,30,50
49912,2022-06-15 17:02:06.000,FDV Unit 1B                             ,51,3501,1050,352,342,347,338,3501,1050,409,289,571,64,5996,797,0,0,53,4386,300,0,30,50
49911,2022-06-15 17:02:06.000,FDV Unit 3B                             ,53,3515,1054,343,344,346,344,3515,1054,408,290,570,59,4812,697,0,0,57,4426,300,0,30,50
49914,2022-06-15 17:02:05.000,FDV Unit 3A                             ,56,3506,1051,365,484,340,273,3506,1051,412,290,570,60,1180,747,0,0,50,4589,300,0,30,50
49908,2022-06-15 16:02:07.000,FDV Unit 2A                             ,55,3501,1050,364,353,373,359,3501,1050,406,289,565,63,9973,760,0,0,57,5182,300,0,30,50
49906,2022-06-15 16:02:06.000,FDV Unit 1B                             ,51,3502,1050,352,343,351,327,3502,1050,406,288,566,64,5879,763,0,0,51,4385,300,0,30,50
49905,2022-06-15 16:02:06.000,FDV Unit 3B                             ,53,3515,1054,344,345,343,350,3515,1054,405,292,567,59,4699,663,0,0,58,4425,300,0,30,50
49907,2022-06-15 16:02:06.000,FDV Unit 2B                             ,52,3508,1052,347,344,344,350,3508,1052,406,290,568,56,7000,923,0,0,46,4480,300,0,30,50
49903,2022-06-15 16:02:06.000,FDV Unit 1A                             ,54,3502,1050,356,343,359,357,3502,1050,405,290,565,61,8487,310,0,0,58,5355,300,0,30,50
49904,2022-06-15 16:02:05.000,FDV Unit 3A                             ,56,3506,1051,366,475,338,272,3506,1051,407,289,565,60,1002,728,0,0,56,4588,300,0,30,50
49901,2022-06-15 15:02:06.000,FDV Unit 2B                             ,52,3509,1052,347,346,347,346,3509,1052,408,290,569,56,6887,891,0,0,57,4479,300,0,30,50
49897,2022-06-15 15:02:06.000,FDV Unit 2A                             ,55,3503,1050,365,369,364,381,3503,1050,406,288,566,63,9850,735,0,0,52,5181,300,0,30,50
49900,2022-06-15 15:02:06.000,FDV Unit 1B                             ,51,3502,1050,353,353,361,338,3502,1050,408,289,569,64,5766,731,0,0,54,4384,300,0,30,50
49899,2022-06-15 15:02:06.000,FDV Unit 1A                             ,54,3502,1050,358,365,348,369,3502,1050,405,289,566,61,8366,285,0,0,49,5354,300,0,30,50
49902,2022-06-15 15:02:06.000,FDV Unit 3A                             ,56,3506,1051,367,491,346,283,3506,1051,406,292,562,60,823,709,0,0,46,4587,300,0,30,50
49898,2022-06-15 15:02:05.000,FDV Unit 3B                             ,53,3515,1054,343,348,344,346,3515,1054,408,290,570,59,4590,630,0,0,52,4424,300,0,30,50
49896,2022-06-15 14:02:07.000,FDV Unit 1B                             ,51,3502,1050,354,353,358,335,3502,1050,409,290,571,64,5648,697,0,0,59,4383,300,0,30,50
49895,2022-06-15 14:02:07.000,FDV Unit 2A                             ,55,3501,1050,364,361,374,366,3501,1050,410,290,572,63,9726,711,0,0,51,5180,300,0,30,50
49894,2022-06-15 14:02:07.000,FDV Unit 2B                             ,52,3509,1052,349,350,353,352,3509,1052,411,290,573,56,6769,857,0,0,52,4478,300,0,30,50
49892,2022-06-15 14:02:06.000,FDV Unit 3A                             ,56,3508,1052,370,491,347,280,3508,1052,412,290,571,60,643,690,0,0,57,4586,300,0,30,50
49891,2022-06-15 14:02:06.000,FDV Unit 1A                             ,54,3502,1050,357,344,360,355,3502,1050,406,290,566,61,8245,259,0,0,59,5353,300,0,30,50
49893,2022-06-15 14:02:06.000,FDV Unit 3B                             ,53,3515,1054,343,345,347,345,3515,1054,410,291,572,59,4477,596,0,0,57,4423,300,0,30,50
49890,2022-06-15 13:02:07.000,FDV Unit 1B                             ,51,3504,1051,353,344,351,332,3504,1051,403,290,561,64,5531,664,0,0,48,4382,300,0,30,50
49886,2022-06-15 13:02:06.000,FDV Unit 2A                             ,55,3503,1050,365,348,366,370,3503,1050,402,291,559,63,9602,686,0,0,51,5179,300,0,30,50
49889,2022-06-15 13:02:06.000,FDV Unit 1A                             ,54,3502,1050,357,340,349,357,3502,1050,400,290,557,61,8130,235,0,0,57,5352,300,0,30,50
49887,2022-06-15 13:02:06.000,FDV Unit 3B                             ,53,3515,1054,345,347,349,357,3515,1054,401,288,561,59,4366,562,0,0,57,4422,300,0,30,50
49888,2022-06-15 13:02:06.000,FDV Unit 2B                             ,52,3509,1052,347,355,351,355,3509,1052,403,290,562,56,6654,824,0,0,48,4477,300,0,30,50
49885,2022-06-15 13:02:05.000,FDV Unit 3A                             ,56,3508,1052,367,486,347,280,3508,1052,403,291,559,60,463,671,0,0,51,4585,300,0,30,50
49880,2022-06-15 12:02:06.000,FDV Unit 2A                             ,55,3503,1050,365,360,375,367,3503,1050,403,289,562,63,9478,662,0,0,54,5178,300,0,30,50
49883,2022-06-15 12:02:06.000,FDV Unit 2B                             ,52,3509,1052,348,362,367,370,3509,1052,409,293,569,56,6535,790,0,0,44,4476,300,0,30,50
49879,2022-06-15 12:02:06.000,FDV Unit 1A                             ,54,3503,1050,357,366,351,344,3503,1050,402,290,560,61,8011,210,0,0,54,5351,300,0,30,50
49884,2022-06-15 12:02:06.000,FDV Unit 3A                             ,56,3508,1052,369,490,350,280,3508,1052,404,290,561,60,283,652,0,0,47,4584,300,0,30,50
49881,2022-06-15 12:02:06.000,FDV Unit 1B                             ,51,3504,1051,352,349,351,335,3504,1051,403,289,562,64,5414,631,0,0,57,4381,300,0,30,50
49882,2022-06-15 12:02:06.000,FDV Unit 3B                             ,53,3517,1055,343,341,344,342,3517,1055,402,291,562,59,4254,528,0,0,53,4421,300,0,30,50
49878,2022-06-15 11:02:06.000,FDV Unit 3B                             ,53,3517,1055,341,341,344,341,3517,1055,405,291,566,59,4142,495,0,0,50,4420,300,0,30,50
49874,2022-06-15 11:02:06.000,FDV Unit 1A                             ,54,3502,1050,356,346,358,363,3502,1050,404,289,564,61,7891,185,0,0,53,5350,300,0,30,50
49877,2022-06-15 11:02:06.000,FDV Unit 2A                             ,55,3503,1050,364,354,365,372,3503,1050,406,289,566,63,9354,637,0,0,57,5177,300,0,30,50
49875,2022-06-15 11:02:06.000,FDV Unit 2B                             ,52,3508,1052,346,348,344,347,3508,1052,406,289,567,56,6421,757,0,0,48,4475,300,0,30,50
49876,2022-06-15 11:02:06.000,FDV Unit 1B                             ,51,3504,1051,351,352,354,335,3504,1051,406,290,566,64,5297,597,0,0,48,4380,300,0,30,50
49873,2022-06-15 11:02:05.000,FDV Unit 3A                             ,56,3508,1052,367,483,345,272,3508,1052,405,289,561,60,103,633,0,0,45,4583,300,0,30,50
49872,2022-06-15 10:02:08.000,FDV Unit 1B                             ,51,4541,1362,472,464,470,449,4541,1362,407,375,559,64,5067,575,0,0,55,4379,300,0,30,50
49869,2022-06-15 10:02:07.000,FDV Unit 3B                             ,53,4525,1357,446,454,447,451,4525,1357,406,374,559,59,3929,471,0,0,51,4419,300,0,30,50
49870,2022-06-15 10:02:07.000,FDV Unit 2A                             ,55,4354,1306,468,477,466,468,4354,1306,404,362,557,63,9142,621,0,0,48,5176,300,0,30,50
49867,2022-06-15 10:02:07.000,FDV Unit 2B                             ,52,4518,1355,463,463,459,465,4518,1355,408,374,561,56,6194,735,0,0,59,4474,300,0,30,50
49871,2022-06-15 10:02:07.000,FDV Unit 1A                             ,54,4008,1202,411,432,398,403,4008,1202,398,332,552,61,7729,165,0,0,52,5349,300,0,30,50
49868,2022-06-15 10:02:06.000,FDV Unit 3A                             ,56,4014,1204,433,569,416,320,4014,1204,402,335,551,59,9854,621,0,0,58,4582,300,0,30,50
49864,2022-06-15 09:02:06.000,FDV Unit 3A                             ,56,4014,1204,422,553,403,310,4014,1204,406,336,557,59,9590,610,0,0,54,4581,300,0,30,50
49863,2022-06-15 09:02:06.000,FDV Unit 1B                             ,51,4541,1362,470,458,466,442,4541,1362,404,376,555,64,4835,554,0,0,56,4378,300,0,30,50
49866,2022-06-15 09:02:06.000,FDV Unit 3B                             ,53,4525,1357,446,445,449,447,4525,1357,404,376,557,59,3714,448,0,0,51,4418,300,0,30,50
49862,2022-06-15 09:02:06.000,FDV Unit 1A                             ,54,4010,1203,411,412,428,392,4008,1202,403,329,558,61,7559,145,0,0,48,5348,300,0,30,50
49865,2022-06-15 09:02:06.000,FDV Unit 2B                             ,52,4517,1355,463,460,464,464,4517,1355,406,374,559,56,5966,713,0,0,56,4473,300,0,30,50
49861,2022-06-15 09:02:05.000,FDV Unit 2A                             ,55,4354,1306,463,471,460,469,4354,1306,406,357,559,63,8925,606,0,0,58,5175,300,0,30,50
49856,2022-06-15 08:02:06.000,FDV Unit 3B                             ,53,4525,1357,448,444,444,443,4524,1357,408,376,562,59,3500,424,0,0,52,4417,300,0,30,50
49860,2022-06-15 08:02:06.000,FDV Unit 2B                             ,52,4517,1355,463,457,458,462,4517,1355,410,374,563,56,5740,690,0,0,51,4472,300,0,30,50
49857,2022-06-15 08:02:06.000,FDV Unit 1A                             ,54,4008,1202,409,401,423,389,4008,1202,403,328,558,61,7390,125,0,0,49,5347,300,0,30,50
49858,2022-06-15 08:02:06.000,FDV Unit 2A                             ,55,4354,1306,461,461,453,469,4354,1306,407,356,561,63,8707,591,0,0,47,5174,300,0,30,50
49859,2022-06-15 08:02:06.000,FDV Unit 1B                             ,51,4540,1362,471,465,475,454,4540,1362,409,375,560,64,4608,531,0,0,49,4377,300,0,30,50
49855,2022-06-15 08:02:05.000,FDV Unit 3A                             ,56,4011,1203,425,556,405,312,4011,1203,410,327,562,59,9344,598,0,0,53,4580,300,0,30,50
49853,2022-06-15 07:02:07.000,FDV Unit 3A                             ,56,4011,1203,431,563,409,314,4011,1203,402,329,551,59,9084,586,0,0,55,4579,300,0,30,50
49854,2022-06-15 07:02:07.000,FDV Unit 2A                             ,55,4353,1305,469,467,459,467,4353,1305,403,362,555,63,8485,575,0,0,49,5173,300,0,30,50
49852,2022-06-15 07:02:07.000,FDV Unit 1B                             ,51,4540,1362,472,458,461,442,4540,1362,405,376,556,64,4377,509,0,0,51,4376,300,0,30,50
49851,2022-06-15 07:02:07.000,FDV Unit 2B                             ,52,4513,1353,464,468,472,472,4513,1353,405,374,556,56,5513,668,0,0,55,4471,300,0,30,50
49849,2022-06-15 07:02:06.000,FDV Unit 1A                             ,54,4008,1202,414,393,429,400,4008,1202,399,330,552,61,7221,105,0,0,56,5346,300,0,30,50
